video_id,time,distance
bkpt.mp4,24,3.0
bkpt.mp4,26,3.0
bkpt.mp4,28,3.0
bkpt.mp4,30,2.5
bkpt.mp4,32,2.0
bkpt.mp4,34,2.5
bkpt.mp4,36,2.0
bkpt.mp4,38,2.5
bkpt.mp4,40,2.5
bkpt.mp4,42,2.0
bkpt.mp4,44,3.0
bkpt.mp4,46,3.0
bkpt.mp4,48,2.5
bkpt.mp4,50,3.0
bkpt.mp4,52,2.5
bkpt.mp4,54,2.5
bkpt.mp4,56,3.5
bkpt.mp4,58,3.0
bkzl.mp4,0,9.0
bles.avi,0,2.0
blfu.mp4,16,9.0
blfu.mp4,18,9.0
blfw.mp4,0,5.5
blfw.mp4,2,7.666666666666667
blfw.mp4,4,8.5
blfw.mp4,6,7.666666666666667
blfw.mp4,8,9.0
blfw.mp4,10,9.0
blfw.mp4,12,7.0
blfw.mp4,14,7.0
blfw.mp4,16,9.0
blqt.mp4,0,7.666666666666667
blqt.mp4,2,7.666666666666667
blqt.mp4,4,7.0
blqt.mp4,6,5.5
blqt.mp4,8,7.5
blqt.mp4,10,5.5
blqt.mp4,12,7.0
blqt.mp4,14,4.666666666666666
blqt.mp4,16,5.5
blqt.mp4,18,5.5
blqt.mp4,20,7.0
blqt.mp4,22,4.5
blqt.mp4,24,7.0
blsr.mp4,0,9.0
blyt.mp4,0,6.166666666666666
blza.mp4,0,9.0
bmwh.mp4,2,5.0
bmwh.mp4,16,3.5
bmwh.mp4,18,3.5
bmwh.mp4,24,3.5
bmwh.mp4,26,3.5
bmwh.mp4,28,3.0
bmwh.mp4,30,3.5
bmwh.mp4,32,3.0
bmwh.mp4,34,3.0
bmwh.mp4,36,3.0
bmwh.mp4,38,4.0
bmwh.mp4,40,3.0
bmwh.mp4,42,3.5
bmwh.mp4,44,3.5
bmwh.mp4,46,4.0
bmwh.mp4,48,4.5
bnbh.mp4,0,5.666666666666666
bnlk.mp4,0,9.0
bnlk.mp4,2,9.0
bnlk.mp4,4,9.0
bnlk.mp4,6,9.0
bnlk.mp4,8,9.0
bnlk.mp4,10,9.0
bnlk.mp4,12,2.166666666666667
bnlk.mp4,14,3.0
bnlk.mp4,16,5.5
bnlk.mp4,18,6.0
bnqn.mp4,0,5.0
bnqn.mp4,10,4.0
bnqn.mp4,20,4.5
bnqn.mp4,30,4.0
bopx.mp4,0,9.0
bopx.mp4,10,9.0
bopx.mp4,20,9.0
bopx.mp4,30,9.0
bopx.mp4,40,9.0
bouy.mp4,0,9.5
bpdt.avi,21,2.5
bpdt.avi,23,1.5
bpdt.avi,25,2.0
bpdt.avi,27,2.5
bpdt.avi,29,1.5
bpdt.avi,31,1.5
bpdt.avi,33,9.0
bpdt.avi,35,9.0
bpdt.avi,37,1.5
bpdt.avi,39,9.0
bpdt.avi,41,9.0
bpdt.avi,43,2.0
bpdt.avi,45,2.0
bpdt.avi,47,2.5
bpdt.avi,49,1.5
bpdt.avi,51,1.5
bpdt.avi,53,9.0
bpdt.avi,55,9.0
bpdt.avi,57,9.0
bpdt.avi,59,1.5
bpez.mp4,0,2.5
bpez.mp4,40,9.0
bpez.mp4,50,9.0
bpgo.mp4,0,2.0
bpgo.mp4,4,1.5
bpgo.mp4,6,5.5
bpgo.mp4,8,5.5
bpgo.mp4,10,4.5
bpia.mp4,2,9.0
bpia.mp4,4,10.0
bpia.mp4,6,10.0
bpia.mp4,8,7.0
bpia.mp4,10,7.666666666666667
bpzb.mp4,0,2.0
bpzb.mp4,2,1.25
bpzb.mp4,4,0.75
bpzb.mp4,6,0.75
bpzb.mp4,8,1.0
bpzb.mp4,10,1.375
bpzb.mp4,12,1.5
bpzb.mp4,14,1.5
bqbr.mp4,0,2.0
bqbr.mp4,2,1.5
bqbr.mp4,30,9.0
bqbr.mp4,32,9.0
bqbr.mp4,34,9.0
bqbr.mp4,36,9.0
bqbr.mp4,38,9.0
bqbr.mp4,40,9.0
bqbr.mp4,42,9.0
bqbr.mp4,44,9.0
bqbr.mp4,46,9.0
bqbr.mp4,48,9.0
bqbr.mp4,50,9.0
bqbr.mp4,52,9.0
bqbr.mp4,54,9.0
bqbr.mp4,56,9.0
bqlb.avi,1,3.142857142857143
bqlb.avi,3,2.875
bqlb.avi,5,3.142857142857143
bqlb.avi,7,3.142857142857143
bqmm.mp4,0,2.0
bqmm.mp4,2,2.0
bqmm.mp4,4,3.0
bqmm.mp4,6,3.0
bqmm.mp4,8,9.0
bqmm.mp4,10,3.0
bqmm.mp4,12,2.0
bqmm.mp4,14,2.5
bqmm.mp4,16,3.0
bqzv.mp4,30,9.0
bqzv.mp4,40,9.0
bqzv.mp4,50,9.0
brek.mp4,30,6.0
brjk.mp4,40,9.0
brjk.mp4,50,9.5
bsku.avi,0,2.5
bsku.avi,2,2.5
bsku.avi,4,2.5
bsku.avi,6,2.5
bsku.avi,8,2.0
bsku.avi,10,3.0
bsku.avi,12,2.5
bsku.avi,14,2.5
bstr.mp4,0,9.0
bstr.mp4,10,9.0
bstr.mp4,20,8.0
bstr.mp4,30,8.333333333333332
bstr.mp4,40,8.333333333333332
bstr.mp4,50,8.0
bsys.mp4,0,1.5
bsys.mp4,2,4.0
bsys.mp4,4,1.25
bsys.mp4,6,3.5
bsys.mp4,8,1.5
bsys.mp4,10,5.333333333333334
bsys.mp4,12,1.0
bsys.mp4,14,1.5
bsys.mp4,16,1.5
bsys.mp4,18,1.0
bsys.mp4,20,1.0
bsys.mp4,22,1.5
bsys.mp4,24,1.5
bsys.mp4,26,1.25
bsys.mp4,28,1.25
bsys.mp4,30,3.6
bsys.mp4,32,1.5
bsys.mp4,42,1.5
bsys.mp4,44,1.25
bsys.mp4,46,1.25
bsys.mp4,48,1.5
bsys.mp4,50,3.142857142857143
bsys.mp4,52,1.5
bsys.mp4,54,1.5
bsys.mp4,58,3.0
btox.mp4,0,2.5
btox.mp4,20,4.0
btsp.mp4,0,9.0
btsp.mp4,2,9.0
btsp.mp4,4,9.0
btsp.mp4,6,9.0
btsp.mp4,8,9.0
btsp.mp4,10,9.0
bunk.mp4,0,6.5
bvbm.avi,0,3.6
bvbm.avi,6,9.0
bvbm.avi,8,9.0
bvbm.avi,10,9.0
bvbm.avi,12,4.5
bvbm.avi,14,9.0
bvvl.mp4,0,4.0
bvvl.mp4,2,3.5
bvvl.mp4,4,3.5
bvvl.mp4,6,3.0
bvvl.mp4,8,3.0
bvvl.mp4,10,3.5
bwec.mp4,0,9.0
bwec.mp4,10,9.0
bwee.mp4,0,10.0
bwee.mp4,2,7.5
bwee.mp4,4,8.333333333333332
bwee.mp4,6,7.5
bwee.mp4,8,5.5
bwee.mp4,10,6.333333333333334
bwee.mp4,12,6.0
bwee.mp4,14,7.5
bwee.mp4,16,6.0
bwee.mp4,18,5.0
bwee.mp4,20,5.0
bwee.mp4,22,5.0
bwee.mp4,24,4.0
bwee.mp4,26,4.5
bwee.mp4,28,4.0
bwee.mp4,30,2.5
bwee.mp4,32,3.0
bwxa.avi,11,3.6
bwxa.avi,13,3.6
bwxa.avi,15,3.4166666666666665
bwxa.avi,17,3.4166666666666665
bwxa.avi,19,3.166666666666667
bwxa.avi,21,3.25
bwxa.avi,23,3.6
bwxa.avi,25,3.6
bwxa.avi,27,3.25
bwxa.avi,29,3.4166666666666665
bwxa.avi,31,3.6
bxcv.mp4,0,3.0
byfw.mp4,0,8.5
byfw.mp4,10,6.0
byfw.mp4,20,8.5
byfw.mp4,40,9.0
byfw.mp4,50,3.0
bymy.mp4,0,4.5
bymy.mp4,2,4.0
bymy.mp4,4,3.5
bynl.mp4,0,3.5
bynl.mp4,10,3.5
bynl.mp4,20,3.5
bynl.mp4,30,3.5
cafa.mp4,0,7.666666666666667
cafa.mp4,2,7.666666666666667
cafa.mp4,4,5.0
cahf.avi,0,1.5
cahf.avi,2,9.0
cahf.avi,4,9.0
cahf.avi,6,9.0
cahf.avi,8,2.0
cahf.avi,10,2.0
cahf.avi,12,9.0
cahf.avi,14,2.0
caik.mp4,0,6.0
caik.mp4,2,7.5
caoc.mp4,0,9.0
capf.mp4,0,2.5
capf.mp4,2,3.0
capf.mp4,4,9.0
capf.mp4,6,2.5
cavu.mp4,0,3.0
cbme.mp4,50,9.0
cbrm.mp4,0,3.0
cbrm.mp4,2,4.0
cbrm.mp4,4,5.5
cbrm.mp4,6,6.0
cbrm.mp4,8,6.0
cbrm.mp4,10,6.0
cbrm.mp4,12,6.5
cbrm.mp4,14,6.0
ccbs.avi,0,3.3333333333333335
ccwn.mp4,0,14.0
ccwn.mp4,10,9.0
ccwn.mp4,20,9.0
ccwn.mp4,30,9.0
ccwn.mp4,40,8.0
ccwn.mp4,50,8.0
ccyj.avi,0,4.0
ccyj.avi,2,1.25
ccyj.avi,4,3.3333333333333335
ccyj.avi,16,3.7
ccyj.avi,18,4.0
ccyj.avi,20,4.0
ccyj.avi,22,1.5
ccyj.avi,24,3.7
ccyj.avi,26,3.7
ccyj.avi,28,3.3333333333333335
cdag.mp4,0,3.5
cdag.mp4,2,4.0
cdag.mp4,4,5.0
cdag.mp4,6,7.5
cdag.mp4,8,9.0
cdag.mp4,10,9.0
cdag.mp4,12,9.0
cdag.mp4,14,9.0
cdag.mp4,16,12.0
cdag.mp4,18,10.5
cdag.mp4,20,12.2
cdag.mp4,22,9.0
cdag.mp4,24,9.0
cdag.mp4,26,9.0
cdag.mp4,28,9.0
cdag.mp4,30,9.0
cdag.mp4,32,9.0
cdag.mp4,34,9.0
cdag.mp4,36,9.0
cdag.mp4,38,9.0
cdag.mp4,40,9.0
cdag.mp4,42,9.0
cdag.mp4,44,9.0
cdag.mp4,46,9.0
cdag.mp4,48,9.0
cdag.mp4,50,9.0
cdag.mp4,52,9.0
cdag.mp4,54,9.0
cdag.mp4,56,9.0
cdag.mp4,58,9.0
cdgc.mp4,0,9.0
cdgc.mp4,2,4.5
cdgc.mp4,4,10.0
cdgc.mp4,6,10.0
cdgc.mp4,8,11.0
cdgc.mp4,10,14.5
cdgc.mp4,12,9.0
cdgc.mp4,14,9.0
cdpq.mp4,0,9.0
cdxa.avi,0,1.125
cdxa.avi,2,9.0
cdxa.avi,4,9.0
cdxa.avi,6,9.0
cdxa.avi,8,9.0
cdxa.avi,10,2.5
cdxa.avi,12,9.0
cdxa.avi,14,9.0
cdxa.avi,16,9.0
cdxa.avi,18,9.0
cdxa.avi,20,9.0
cdxa.avi,22,9.0
cdxa.avi,24,9.0
cdxa.avi,26,9.0
ceeo.mp4,0,11.5
ceeo.mp4,2,9.0
ceeo.mp4,4,9.0
cegw.mp4,0,9.5
cegw.mp4,2,10.5
cegw.mp4,4,4.5
cegw.mp4,6,9.0
cegw.mp4,8,8.5
cegw.mp4,10,9.0
cegw.mp4,12,8.5
cegw.mp4,14,9.0
cfaq.mp4,0,5.0
cfkb.mp4,0,9.0
cfkb.mp4,2,9.75
cfkb.mp4,4,7.5
cfkb.mp4,14,9.5
cfkb.mp4,16,10.333333333333332
cfkb.mp4,18,8.5
cfkb.mp4,20,9.0
cfkb.mp4,22,3.0
cfkb.mp4,24,9.0
cfkb.mp4,26,3.0
cfkb.mp4,28,9.0
cfkb.mp4,30,3.0
cfkb.mp4,32,3.0
cfkb.mp4,34,9.0
cfkb.mp4,36,9.0
cfkb.mp4,38,9.0
cfmg.mp4,0,3.0
cfmg.mp4,2,3.0
cfmg.mp4,4,4.5
cfxq.avi,0,9.0
cfxq.avi,2,2.5
cgcf.mp4,0,2.0
cgcf.mp4,2,2.0
cgcf.mp4,4,2.0
cgcf.mp4,6,2.5
cgcf.mp4,8,4.0
cgcf.mp4,10,4.0
cgcf.mp4,12,3.0
cgcf.mp4,14,4.0
cgcf.mp4,16,4.0
cgcf.mp4,18,5.0
cgcf.mp4,20,6.5
cgcf.mp4,22,7.0
cgcf.mp4,24,7.5
cgcf.mp4,26,7.5
cgcf.mp4,28,9.5
cgkm.mp4,0,2.5
cgow.mp4,0,3.5
